"Dates"	"Value"	"Modif"
2010-02-24	70	"NO"
2010-02-25	85.9885827688017	"SI"
2010-02-26	76	"NO"
2010-02-27	76	"NO"
2010-02-28	72	"NO"
2010-03-01	74	"NO"
2010-03-02	74	"NO"
2010-03-03	88	"NO"
2010-03-04	76	"NO"
2010-03-05	72	"NO"
2010-03-06	74	"NO"
2010-03-07	76	"NO"
2010-03-08	76	"NO"
2010-03-09	74	"NO"
2010-03-10	77	"NO"
2010-03-11	78	"NO"
2010-03-12	82	"NO"
2010-03-13	77	"NO"
2010-03-14	72	"NO"
2010-03-15	76	"NO"
2010-03-16	74	"NO"
2010-03-17	78	"NO"
2010-03-18	89	"NO"
2010-03-19	76	"NO"
2010-03-20	75	"NO"
2010-03-21	77	"NO"
2010-03-22	76	"NO"
2010-03-23	73	"NO"
2010-03-24	72	"NO"
2010-03-25	73	"NO"
2010-03-26	73	"NO"
2010-03-27	72	"NO"
2010-03-28	73	"NO"
2010-03-29	78	"NO"
2010-03-30	90	"NO"
2010-03-31	78	"NO"
2010-04-01	75	"NO"
2010-04-02	76	"NO"
2010-04-03	75	"NO"
2010-04-04	75	"NO"
2010-04-05	76	"NO"
2010-04-06	78	"NO"
2010-04-07	75	"NO"
2010-04-08	74	"NO"
2010-04-09	78	"NO"
2010-04-10	81	"NO"
2010-04-11	76	"NO"
2010-04-12	83	"NO"
2010-04-13	79	"NO"
2010-04-14	83	"NO"
2010-04-15	76	"NO"
2010-04-16	75	"NO"
2010-04-17	69	"NO"
2010-04-18	68	"NO"
2010-04-19	78	"NO"
2010-04-20	84	"NO"
2010-04-21	77	"NO"
2010-04-22	78	"NO"
2010-04-23	70	"NO"
2010-04-24	75	"NO"
2010-04-25	75	"NO"
2010-04-26	70	"NO"
2010-04-27	75	"NO"
2010-04-28	84	"NO"
2010-04-29	77	"NO"
2010-04-30	88	"NO"
2010-05-01	82	"NO"
2010-05-02	80	"NO"
2010-05-03	81	"NO"
2010-05-04	77	"NO"
2010-05-05	78	"NO"
2010-05-06	74	"NO"
2010-05-07	73	"NO"
2010-05-08	79	"NO"
2010-05-09	82	"NO"
2010-05-10	82	"NO"
2010-05-11	78	"NO"
2010-05-12	83	"NO"
2010-05-13	79	"NO"
2010-05-14	88	"NO"
2010-05-15	80	"NO"
2010-05-16	80	"NO"
2010-05-17	79	"NO"
2010-05-18	78	"NO"
2010-05-19	87	"NO"
2010-05-20	83	"NO"
2010-05-21	87	"NO"
2010-05-22	81	"NO"
2010-05-23	84	"NO"
2010-05-24	78	"NO"
2010-05-25	79	"NO"
2010-05-26	94	"NO"
2010-05-27	80	"NO"
2010-05-28	81	"NO"
2010-05-29	80	"NO"
2010-05-30	73	"NO"
2010-05-31	84	"NO"
2010-06-01	86	"NO"
2010-06-02	80	"NO"
2010-06-03	76	"NO"
2010-06-04	81	"NO"
2010-06-05	71	"NO"
2010-06-06	76	"NO"
2010-06-07	78	"NO"
2010-06-08	77	"NO"
2010-06-09	90	"NO"
2010-06-10	77	"NO"
2010-06-11	74	"NO"
2010-06-12	77	"NO"
2010-06-13	89	"NO"
2010-06-14	81	"NO"
2010-06-15	76	"NO"
2010-06-16	82	"NO"
2010-06-17	85	"NO"
2010-06-18	83	"NO"
2010-06-19	75	"NO"
2010-06-20	82	"NO"
2010-06-21	77	"NO"
2010-06-22	80	"NO"
2010-06-23	75	"NO"
2010-06-24	82	"NO"
2010-06-25	72	"NO"
2010-06-26	78	"NO"
2010-06-27	84	"NO"
2010-06-28	74	"NO"
2010-06-29	81	"NO"
2010-06-30	82	"NO"
2010-07-01	89	"NO"
2010-07-02	84	"NO"
2010-07-03	85	"NO"
2010-07-04	78	"NO"
2010-07-05	89	"NO"
2010-07-06	81	"NO"
2010-07-07	87	"NO"
2010-07-08	92	"NO"
2010-07-09	80.7121785439649	"SI"
2010-07-10	77	"NO"
2010-07-11	94	"NO"
2010-07-12	81	"NO"
2010-07-13	77	"NO"
2010-07-14	76	"NO"
2010-07-15	81	"NO"
2010-07-16	88	"NO"
2010-07-17	85	"NO"
2010-07-18	87	"NO"
2010-07-19	80	"NO"
2010-07-20	84	"NO"
2010-07-21	85	"NO"
2010-07-22	82	"NO"
2010-07-23	83	"NO"
2010-07-24	81	"NO"
2010-07-25	82	"NO"
2010-07-26	84	"NO"
2010-07-27	81	"NO"
2010-07-28	86	"NO"
2010-07-29	77	"NO"
2010-07-30	82	"NO"
2010-07-31	86	"NO"
2010-08-01	79.4640689196238	"SI"
2010-08-02	81.763523345425	"SI"
2010-08-03	87.7083322810402	"SI"
2010-08-04	83	"NO"
2010-08-05	79.8741502265262	"SI"
2010-08-06	84.4245241154901	"SI"
2010-08-07	81.1541688242826	"SI"
2010-08-08	85	"NO"
2010-08-09	85	"NO"
2010-08-10	86	"NO"
2010-08-11	88	"NO"
2010-08-12	86	"NO"
2010-08-13	82	"NO"
2010-08-14	79	"NO"
2010-08-15	80	"NO"
2010-08-16	81.0885810836553	"SI"
2010-08-17	82.3392988991281	"SI"
2010-08-18	84	"NO"
2010-08-19	82.5201388026497	"SI"
2010-08-20	89.039231005106	"SI"
2010-08-21	80.5094832894039	"SI"
2010-08-22	84.9604335376097	"SI"
2010-08-23	77	"NO"
2010-08-24	84.407775563598	"SI"
2010-08-25	80.8109424755741	"SI"
2010-08-26	82.8012488759877	"SI"
2010-08-27	84	"NO"
2010-08-28	84	"NO"
2010-08-29	88	"NO"
2010-08-30	84	"NO"
2010-08-31	77.1798258668276	"SI"
2010-09-01	84	"NO"
2010-09-02	84	"NO"
2010-09-03	78	"NO"
2010-09-04	81	"NO"
2010-09-05	80	"NO"
2010-09-06	80	"NO"
2010-09-07	86	"NO"
2010-09-08	88	"NO"
2010-09-09	81	"NO"
2010-09-10	78	"NO"
2010-09-11	79	"NO"
2010-09-12	77	"NO"
2010-09-13	85	"NO"
2010-09-14	82	"NO"
2010-09-15	81	"NO"
2010-09-16	90	"NO"
2010-09-17	84	"NO"
2010-09-18	84	"NO"
2010-09-19	86	"NO"
2010-09-20	84	"NO"
2010-09-21	80	"NO"
2010-09-22	82	"NO"
2010-09-23	82	"NO"
2010-09-24	86	"NO"
2010-09-25	83	"NO"
2010-09-26	83	"NO"
2010-09-27	87	"NO"
2010-09-28	79	"NO"
2010-09-29	78	"NO"
2010-09-30	83	"NO"
2010-10-01	79.2969102835426	"SI"
2010-10-02	91	"NO"
2010-10-03	84	"NO"
2010-10-04	82.1213208808748	"SI"
2010-10-05	87	"NO"
2010-10-06	86	"NO"
2010-10-07	83.2920909448782	"SI"
2010-10-08	80	"NO"
2010-10-09	84.2796901895507	"SI"
2010-10-10	81.9925419945717	"SI"
2010-10-11	78.5118416050108	"SI"
2010-10-12	81	"NO"
2010-10-13	81.4396178872585	"SI"
2010-10-14	83	"NO"
2010-10-15	87.222955500301	"SI"
2010-10-16	81.3184509166885	"SI"
2010-10-17	86.4915893626959	"SI"
2010-10-18	87	"NO"
2010-10-19	81	"NO"
2010-10-20	84.7654752501902	"SI"
2010-10-21	78.145516897833	"SI"
2010-10-22	84	"NO"
2010-10-23	89.0924072064622	"SI"
2010-10-24	80	"NO"
2010-10-25	81.5354872686428	"SI"
2010-10-26	78.8369248446814	"SI"
2010-10-27	83.7400466070521	"SI"
2010-10-28	77.9342033835472	"SI"
2010-10-29	78.9370315091084	"SI"
2010-10-30	84.3115075634284	"SI"
2010-10-31	79.5756979416708	"SI"
2010-11-01	84	"NO"
2010-11-02	80	"NO"
2010-11-03	78	"NO"
2010-11-04	74	"NO"
2010-11-05	74	"NO"
2010-11-06	94	"NO"
2010-11-07	86	"NO"
2010-11-08	90	"NO"
2010-11-09	86	"NO"
2010-11-10	83	"NO"
2010-11-11	93	"NO"
2010-11-12	84	"NO"
2010-11-13	83	"NO"
2010-11-14	83	"NO"
2010-11-15	81	"NO"
2010-11-16	79	"NO"
2010-11-17	86	"NO"
2010-11-18	92	"NO"
2010-11-19	81	"NO"
2010-11-20	81	"NO"
2010-11-21	83	"NO"
2010-11-22	83	"NO"
2010-11-23	81	"NO"
2010-11-24	80	"NO"
2010-11-25	81	"NO"
2010-11-26	86	"NO"
2010-11-27	80	"NO"
2010-11-28	83	"NO"
2010-11-29	79	"NO"
2010-11-30	82	"NO"
2010-12-01	86	"NO"
2010-12-02	83	"NO"
2010-12-03	90	"NO"
2010-12-04	89	"NO"
2010-12-05	84	"NO"
2010-12-06	85	"NO"
2010-12-07	86	"NO"
2010-12-08	86	"NO"
2010-12-09	83	"NO"
2010-12-10	89	"NO"
2010-12-11	86	"NO"
2010-12-12	84	"NO"
2010-12-13	91	"NO"
2010-12-14	87	"NO"
2010-12-15	92	"NO"
2010-12-16	86	"NO"
2010-12-17	84	"NO"
2010-12-18	86	"NO"
2010-12-19	87	"NO"
2010-12-20	78	"NO"
2010-12-21	73	"NO"
2010-12-22	79	"NO"
2010-12-23	84	"NO"
2010-12-24	83	"NO"
2010-12-25	85	"NO"
2010-12-26	88	"NO"
2010-12-27	90	"NO"
2010-12-28	84	"NO"
2010-12-29	82	"NO"
2010-12-30	77	"NO"
2010-12-31	72	"NO"
2011-01-01	80.9081100987525	"SI"
2011-01-02	78	"NO"
2011-01-03	80	"NO"
2011-01-04	79	"NO"
2011-01-05	75	"NO"
2011-01-06	80	"NO"
2011-01-07	81	"NO"
2011-01-08	86	"NO"
2011-01-09	81	"NO"
2011-01-10	81	"NO"
2011-01-11	80	"NO"
2011-01-12	76	"NO"
2011-01-13	77	"NO"
2011-01-14	77	"NO"
2011-01-15	79	"NO"
2011-01-16	76	"NO"
2011-01-17	80	"NO"
2011-01-18	78	"NO"
2011-01-19	80	"NO"
2011-01-20	78	"NO"
2011-01-21	76	"NO"
2011-01-22	76	"NO"
2011-01-23	78	"NO"
2011-01-24	77	"NO"
2011-01-25	75	"NO"
2011-01-26	74	"NO"
2011-01-27	76	"NO"
2011-01-28	78	"NO"
2011-01-29	74	"NO"
2011-01-30	74	"NO"
2011-01-31	78	"NO"
2011-02-01	76.6158149690648	"SI"
2011-02-02	77	"NO"
2011-02-03	74	"NO"
2011-02-04	75	"NO"
2011-02-05	75	"NO"
2011-02-06	77	"NO"
2011-02-07	76	"NO"
2011-02-08	75	"NO"
2011-02-09	75	"NO"
2011-02-10	76	"NO"
2011-02-11	76	"NO"
2011-02-12	76	"NO"
2011-02-13	77	"NO"
2011-02-14	75	"NO"
2011-02-15	78	"NO"
2011-02-16	79	"NO"
2011-02-17	81.3040954914355	"SI"
2011-02-18	80	"NO"
2011-02-19	82	"NO"
2011-02-20	76	"NO"
2011-02-21	75	"NO"
2011-02-22	75	"NO"
2011-02-23	77	"NO"
2011-02-24	77	"NO"
2011-02-25	76	"NO"
2011-02-26	81	"NO"
2011-02-27	78	"NO"
2011-02-28	81	"NO"
2011-03-01	79	"NO"
2011-03-02	82	"NO"
2011-03-03	83	"NO"
2011-03-04	76	"NO"
2011-03-05	77	"NO"
2011-03-06	81	"NO"
2011-03-07	76	"NO"
2011-03-08	80	"NO"
2011-03-09	76	"NO"
2011-03-10	80	"NO"
2011-03-11	75	"NO"
2011-03-12	70	"NO"
2011-03-13	70	"NO"
2011-03-14	70	"NO"
2011-03-15	73	"NO"
2011-03-16	72	"NO"
2011-03-17	71	"NO"
2011-03-18	74	"NO"
2011-03-19	80	"NO"
2011-03-20	81	"NO"
2011-03-21	81	"NO"
2011-03-22	80	"NO"
2011-03-23	73	"NO"
2011-03-24	72	"NO"
2011-03-25	75	"NO"
2011-03-26	77	"NO"
2011-03-27	75	"NO"
2011-03-28	78	"NO"
2011-03-29	82	"NO"
2011-03-30	85	"NO"
2011-03-31	76	"NO"
2011-04-01	79	"NO"
2011-04-02	78	"NO"
2011-04-03	73	"NO"
2011-04-04	77	"NO"
2011-04-05	84	"NO"
2011-04-06	78	"NO"
2011-04-07	80	"NO"
2011-04-08	81	"NO"
2011-04-09	78	"NO"
2011-04-10	77	"NO"
2011-04-11	89	"NO"
2011-04-12	87	"NO"
2011-04-13	89	"NO"
2011-04-14	78	"NO"
2011-04-15	82	"NO"
2011-04-16	88	"NO"
2011-04-17	87	"NO"
2011-04-18	81	"NO"
2011-04-19	80	"NO"
2011-04-20	76	"NO"
2011-04-21	78	"NO"
2011-04-22	76	"NO"
2011-04-23	77	"NO"
2011-04-24	77	"NO"
2011-04-25	83	"NO"
2011-04-26	80	"NO"
2011-04-27	80	"NO"
2011-04-28	82	"NO"
2011-04-29	78	"NO"
2011-04-30	81	"NO"
2011-05-01	85	"NO"
2011-05-02	76	"NO"
2011-05-03	83	"NO"
2011-05-04	88	"NO"
2011-05-05	80	"NO"
2011-05-06	80	"NO"
2011-05-07	80	"NO"
2011-05-08	87	"NO"
2011-05-09	79	"NO"
2011-05-10	86	"NO"
2011-05-11	83	"NO"
2011-05-12	83	"NO"
2011-05-13	90	"NO"
2011-05-14	75	"NO"
2011-05-15	81	"NO"
2011-05-16	91	"NO"
2011-05-17	87	"NO"
2011-05-18	80	"NO"
2011-05-19	74	"NO"
2011-05-20	73	"NO"
2011-05-21	72	"NO"
2011-05-22	84	"NO"
2011-05-23	70	"NO"
2011-05-24	76	"NO"
2011-05-25	84	"NO"
2011-05-26	75	"NO"
2011-05-27	80	"NO"
2011-05-28	87	"NO"
2011-05-29	80	"NO"
2011-05-30	82	"NO"
2011-05-31	85	"NO"
2011-06-01	88	"NO"
2011-06-02	83	"NO"
2011-06-03	83	"NO"
2011-06-04	82	"NO"
2011-06-05	81	"NO"
2011-06-06	80	"NO"
2011-06-07	83	"NO"
2011-06-08	86	"NO"
2011-06-09	80	"NO"
2011-06-10	83	"NO"
2011-06-11	86	"NO"
2011-06-12	81	"NO"
2011-06-13	80	"NO"
2011-06-14	84	"NO"
2011-06-15	85	"NO"
2011-06-16	84	"NO"
2011-06-17	80	"NO"
2011-06-18	86	"NO"
2011-06-19	86	"NO"
2011-06-20	87	"NO"
2011-06-21	80	"NO"
2011-06-22	93	"NO"
2011-06-23	84	"NO"
2011-06-24	84	"NO"
2011-06-25	88	"NO"
2011-06-26	83	"NO"
2011-06-27	84	"NO"
2011-06-28	81	"NO"
2011-06-29	80	"NO"
2011-06-30	86	"NO"
2011-07-01	86	"NO"
2011-07-02	85	"NO"
2011-07-03	84	"NO"
2011-07-04	95	"NO"
2011-07-05	83	"NO"
2011-07-06	90	"NO"
2011-07-07	83	"NO"
2011-07-08	80	"NO"
2011-07-09	83	"NO"
2011-07-10	84	"NO"
2011-07-11	80	"NO"
2011-07-12	83	"NO"
2011-07-13	85	"NO"
2011-07-14	83	"NO"
2011-07-15	84	"NO"
2011-07-16	77	"NO"
2011-07-17	85	"NO"
2011-07-18	84	"NO"
2011-07-19	81	"NO"
2011-07-20	78	"NO"
2011-07-21	82	"NO"
2011-07-22	80	"NO"
2011-07-23	79	"NO"
2011-07-24	81	"NO"
2011-07-25	81	"NO"
2011-07-26	82	"NO"
2011-07-27	82	"NO"
2011-07-28	80	"NO"
2011-07-29	77	"NO"
2011-07-30	85	"NO"
2011-07-31	75	"NO"
2011-08-01	83	"NO"
2011-08-02	79	"NO"
2011-08-03	84	"NO"
2011-08-04	81	"NO"
2011-08-05	78	"NO"
2011-08-06	78	"NO"
2011-08-07	78	"NO"
2011-08-08	80	"NO"
2011-08-09	82	"NO"
2011-08-10	81	"NO"
2011-08-11	81	"NO"
2011-08-12	90	"NO"
2011-08-13	80	"NO"
2011-08-14	81	"NO"
2011-08-15	84	"NO"
2011-08-16	86	"NO"
2011-08-17	80	"NO"
2011-08-18	81	"NO"
2011-08-19	80	"NO"
2011-08-20	81	"NO"
2011-08-21	85	"NO"
2011-08-22	83	"NO"
2011-08-23	85	"NO"
2011-08-24	76	"NO"
2011-08-25	82	"NO"
2011-08-26	82	"NO"
2011-08-27	80	"NO"
2011-08-28	86	"NO"
2011-08-29	79	"NO"
2011-08-30	77	"NO"
2011-08-31	78	"NO"
2011-09-01	83	"NO"
2011-09-02	82	"NO"
2011-09-03	86.7787993983467	"SI"
2011-09-04	78	"NO"
2011-09-05	86.6054384093747	"SI"
2011-09-06	79	"NO"
2011-09-07	75	"NO"
2011-09-08	83	"NO"
2011-09-09	84	"NO"
2011-09-10	86.4462830801612	"SI"
2011-09-11	79	"NO"
2011-09-12	89	"NO"
2011-09-13	79	"NO"
2011-09-14	80	"NO"
2011-09-15	82.8932564245634	"SI"
2011-09-16	84.6353414985605	"SI"
2011-09-17	81.4220094509492	"SI"
2011-09-18	88	"NO"
2011-09-19	85	"NO"
2011-09-20	85	"NO"
2011-09-21	77.216180126765	"SI"
2011-09-22	76.6132229317923	"SI"
2011-09-23	84	"NO"
2011-09-24	89	"NO"
2011-09-25	80	"NO"
2011-09-26	84	"NO"
2011-09-27	78	"NO"
2011-09-28	78	"NO"
2011-09-29	80	"NO"
2011-09-30	78	"NO"
2011-10-01	83	"NO"
2011-10-02	80	"NO"
2011-10-03	79	"NO"
2011-10-04	86	"NO"
2011-10-05	81	"NO"
2011-10-06	81	"NO"
2011-10-07	81	"NO"
2011-10-08	82	"NO"
2011-10-09	78	"NO"
2011-10-10	83	"NO"
2011-10-11	80	"NO"
2011-10-12	73	"NO"
2011-10-13	77	"NO"
2011-10-14	80	"NO"
2011-10-15	75	"NO"
2011-10-16	79	"NO"
2011-10-17	74	"NO"
2011-10-18	76	"NO"
2011-10-19	82	"NO"
2011-10-20	83	"NO"
2011-10-21	75	"NO"
2011-10-22	74	"NO"
2011-10-23	77	"NO"
2011-10-24	76	"NO"
2011-10-25	89	"NO"
2011-10-26	82	"NO"
2011-10-27	77	"NO"
2011-10-28	90	"NO"
2011-10-29	91	"NO"
2011-10-30	91	"NO"
2011-10-31	87	"NO"
2011-11-01	80	"NO"
2011-11-02	78	"NO"
2011-11-03	80	"NO"
2011-11-04	79	"NO"
2011-11-05	81	"NO"
2011-11-06	78	"NO"
2011-11-07	84	"NO"
2011-11-08	84	"NO"
2011-11-09	79	"NO"
2011-11-10	83	"NO"
2011-11-11	87	"NO"
2011-11-12	82	"NO"
2011-11-13	83	"NO"
2011-11-14	77	"NO"
2011-11-15	82	"NO"
2011-11-16	79	"NO"
2011-11-17	83	"NO"
2011-11-18	77	"NO"
2011-11-19	79	"NO"
2011-11-20	80	"NO"
2011-11-21	80	"NO"
2011-11-22	78	"NO"
2011-11-23	79	"NO"
2011-11-24	78	"NO"
2011-11-25	77	"NO"
2011-11-26	80	"NO"
2011-11-27	82	"NO"
2011-11-28	83	"NO"
2011-11-29	85	"NO"
2011-11-30	85	"NO"
2011-12-01	93	"NO"
2011-12-02	81.4019773588687	"SI"
2011-12-03	83	"NO"
2011-12-04	80	"NO"
2011-12-05	83	"NO"
2011-12-06	85	"NO"
2011-12-07	87	"NO"
2011-12-08	84	"NO"
2011-12-09	80	"NO"
2011-12-10	84	"NO"
2011-12-11	88	"NO"
2011-12-12	84	"NO"
2011-12-13	80	"NO"
2011-12-14	81	"NO"
2011-12-15	83	"NO"
2011-12-16	86	"NO"
2011-12-17	83	"NO"
2011-12-18	86	"NO"
2011-12-19	85	"NO"
2011-12-20	77	"NO"
2011-12-21	78	"NO"
2011-12-22	81	"NO"
2011-12-23	80	"NO"
2011-12-24	87	"NO"
2011-12-25	81	"NO"
2011-12-26	77	"NO"
2011-12-27	80	"NO"
2011-12-28	82	"NO"
2011-12-29	83	"NO"
2011-12-30	79	"NO"
2011-12-31	79	"NO"
2012-01-01	76	"NO"
2012-01-02	79	"NO"
2012-01-03	79	"NO"
2012-01-04	86	"NO"
2012-01-05	80	"NO"
2012-01-06	78	"NO"
2012-01-07	82	"NO"
2012-01-08	80	"NO"
2012-01-09	79	"NO"
2012-01-10	79	"NO"
2012-01-11	78	"NO"
2012-01-12	80	"NO"
2012-01-13	79	"NO"
2012-01-14	77	"NO"
2012-01-15	83	"NO"
2012-01-16	77	"NO"
2012-01-17	70	"NO"
2012-01-18	75	"NO"
2012-01-19	73	"NO"
2012-01-20	75	"NO"
2012-01-21	74	"NO"
2012-01-22	74	"NO"
2012-01-23	75	"NO"
2012-01-24	76	"NO"
2012-01-25	74	"NO"
2012-01-26	76	"NO"
2012-01-27	74	"NO"
2012-01-28	76	"NO"
2012-01-29	76	"NO"
2012-01-30	76	"NO"
2012-01-31	75	"NO"
2012-02-01	71	"NO"
2012-02-02	73	"NO"
2012-02-03	73	"NO"
2012-02-04	75	"NO"
2012-02-05	78	"NO"
2012-02-06	80	"NO"
2012-02-07	75	"NO"
2012-02-08	76	"NO"
2012-02-09	78	"NO"
2012-02-10	75	"NO"
2012-02-11	74	"NO"
2012-02-12	76	"NO"
2012-02-13	71	"NO"
2012-02-14	74	"NO"
2012-02-15	71	"NO"
2012-02-16	71	"NO"
2012-02-17	69	"NO"
2012-02-18	74	"NO"
2012-02-19	74	"NO"
2012-02-20	68	"NO"
2012-02-21	71	"NO"
2012-02-22	69	"NO"
2012-02-23	70	"NO"
2012-02-24	70	"NO"
2012-02-25	70	"NO"
2012-02-26	71	"NO"
2012-02-27	66	"NO"
2012-02-28	70	"NO"
2012-02-29	69	"NO"
2012-03-01	73	"NO"
2012-03-02	72	"NO"
2012-03-03	75	"NO"
2012-03-04	77	"NO"
2012-03-05	75	"NO"
2012-03-06	74	"NO"
2012-03-07	67	"NO"
2012-03-08	66	"NO"
2012-03-09	71	"NO"
2012-03-10	76	"NO"
2012-03-11	73	"NO"
2012-03-12	72	"NO"
2012-03-13	75	"NO"
2012-03-14	74	"NO"
2012-03-15	74	"NO"
2012-03-16	73	"NO"
2012-03-17	78	"NO"
2012-03-18	75	"NO"
2012-03-19	75	"NO"
2012-03-20	80	"NO"
2012-03-21	82	"NO"
2012-03-22	77	"NO"
2012-03-23	76	"NO"
2012-03-24	76	"NO"
2012-03-25	76	"NO"
2012-03-26	78	"NO"
2012-03-27	71	"NO"
2012-03-28	73	"NO"
2012-03-29	76	"NO"
2012-03-30	70	"NO"
2012-03-31	77	"NO"
2012-04-01	75	"NO"
2012-04-02	76	"NO"
2012-04-03	96	"NO"
2012-04-04	83	"NO"
2012-04-05	83	"NO"
2012-04-06	77	"NO"
2012-04-07	82	"NO"
2012-04-08	84	"NO"
2012-04-09	81	"NO"
2012-04-10	74	"NO"
2012-04-11	74	"NO"
2012-04-12	82	"NO"
2012-04-13	81	"NO"
2012-04-14	78	"NO"
2012-04-15	78	"NO"
2012-04-16	80	"NO"
2012-04-17	76	"NO"
2012-04-18	81	"NO"
2012-04-19	79	"NO"
2012-04-20	83	"NO"
2012-04-21	82	"NO"
2012-04-22	82	"NO"
2012-04-23	76	"NO"
2012-04-24	88	"NO"
2012-04-25	83	"NO"
2012-04-26	81	"NO"
2012-04-27	85	"NO"
2012-04-28	80	"NO"
2012-04-29	85	"NO"
2012-04-30	80	"NO"
2012-05-01	89	"NO"
2012-05-02	95	"NO"
2012-05-03	80	"NO"
2012-05-04	87	"NO"
2012-05-05	84	"NO"
2012-05-06	86	"NO"
2012-05-07	88	"NO"
2012-05-08	74	"NO"
2012-05-09	84	"NO"
2012-05-10	82	"NO"
2012-05-11	86	"NO"
2012-05-12	84	"NO"
2012-05-13	84	"NO"
2012-05-14	89	"NO"
2012-05-15	78	"NO"
2012-05-16	80	"NO"
2012-05-17	84	"NO"
2012-05-18	80	"NO"
2012-05-19	84	"NO"
2012-05-20	84	"NO"
2012-05-21	78	"NO"
2012-05-22	88	"NO"
2012-05-23	76	"NO"
2012-05-24	82	"NO"
2012-05-25	93	"NO"
2012-05-26	82	"NO"
2012-05-27	81	"NO"
2012-05-28	80	"NO"
2012-05-29	79	"NO"
2012-05-30	91	"NO"
2012-05-31	76	"NO"
2012-06-01	85	"NO"
2012-06-02	76	"NO"
2012-06-03	77	"NO"
2012-06-04	85	"NO"
2012-06-05	77	"NO"
2012-06-06	78	"NO"
2012-06-07	78	"NO"
2012-06-08	86	"NO"
2012-06-09	81	"NO"
2012-06-10	78	"NO"
2012-06-11	83	"NO"
2012-06-12	82	"NO"
2012-06-13	81	"NO"
2012-06-14	87	"NO"
2012-06-15	78	"NO"
2012-06-16	86	"NO"
2012-06-17	81	"NO"
2012-06-18	82	"NO"
2012-06-19	82	"NO"
2012-06-20	82	"NO"
2012-06-21	85	"NO"
2012-06-22	80	"NO"
2012-06-23	83	"NO"
2012-06-24	81	"NO"
2012-06-25	78	"NO"
2012-06-26	86	"NO"
2012-06-27	75	"NO"
2012-06-28	81	"NO"
2012-06-29	80	"NO"
2012-06-30	81	"NO"
2012-07-01	82	"NO"
2012-07-02	80	"NO"
2012-07-03	89	"NO"
2012-07-04	78	"NO"
2012-07-05	87	"NO"
2012-07-06	83	"NO"
2012-07-07	81	"NO"
2012-07-08	79	"NO"
2012-07-09	81	"NO"
2012-07-10	84	"NO"
2012-07-11	89	"NO"
2012-07-12	79	"NO"
2012-07-13	80	"NO"
2012-07-14	84	"NO"
2012-07-15	78	"NO"
2012-07-16	79	"NO"
2012-07-17	80	"NO"
2012-07-18	85	"NO"
2012-07-19	80	"NO"
2012-07-20	78	"NO"
2012-07-21	83	"NO"
2012-07-22	80	"NO"
2012-07-23	75	"NO"
2012-07-24	82	"NO"
2012-07-25	79	"NO"
2012-07-26	80	"NO"
2012-07-27	79	"NO"
2012-07-28	78	"NO"
2012-07-29	83	"NO"
2012-07-30	89	"NO"
2012-07-31	84	"NO"
2012-08-01	80	"NO"
2012-08-02	84	"NO"
2012-08-03	79	"NO"
2012-08-04	79	"NO"
2012-08-05	83	"NO"
2012-08-06	78	"NO"
2012-08-07	82	"NO"
2012-08-08	92	"NO"
2012-08-09	80	"NO"
2012-08-10	82	"NO"
2012-08-11	84	"NO"
2012-08-12	84	"NO"
2012-08-13	81	"NO"
2012-08-14	81	"NO"
2012-08-15	79	"NO"
2012-08-16	80	"NO"
2012-08-17	87	"NO"
2012-08-18	81	"NO"
2012-08-19	87	"NO"
2012-08-20	80	"NO"
2012-08-21	83	"NO"
2012-08-22	84	"NO"
2012-08-23	83	"NO"
2012-08-24	86	"NO"
2012-08-25	83	"NO"
2012-08-26	92	"NO"
2012-08-27	78	"NO"
2012-08-28	81	"NO"
2012-08-29	82	"NO"
2012-08-30	80	"NO"
2012-08-31	81	"NO"
2012-09-01	83	"NO"
2012-09-02	84	"NO"
2012-09-03	82	"NO"
2012-09-04	85	"NO"
2012-09-05	81	"NO"
2012-09-06	80	"NO"
2012-09-07	81	"NO"
2012-09-08	83	"NO"
2012-09-09	81	"NO"
2012-09-10	83	"NO"
2012-09-11	81	"NO"
2012-09-12	80	"NO"
2012-09-13	86	"NO"
2012-09-14	81	"NO"
2012-09-15	82	"NO"
2012-09-16	82	"NO"
2012-09-17	82	"NO"
2012-09-18	79	"NO"
2012-09-19	76	"NO"
2012-09-20	83	"NO"
2012-09-21	80	"NO"
2012-09-22	86	"NO"
2012-09-23	81	"NO"
2012-09-24	89	"NO"
2012-09-25	81	"NO"
2012-09-26	79	"NO"
2012-09-27	80	"NO"
2012-09-28	87	"NO"
2012-09-29	85	"NO"
2012-09-30	85	"NO"
2012-10-01	83.3591737728162	"SI"
2012-10-02	79.239856520373	"SI"
2012-10-03	82.9003349116162	"SI"
2012-10-04	80.7242356256298	"SI"
2012-10-05	79.1185348253376	"SI"
2012-10-06	79.5976328347136	"SI"
2012-10-07	81.3463701067451	"SI"
2012-10-08	84.6926504856078	"SI"
2012-10-09	79.5558297044814	"SI"
2012-10-10	80.0323806123636	"SI"
2012-10-11	77.1707533669737	"SI"
2012-10-12	83.3462302258285	"SI"
2012-10-13	77.7451546579211	"SI"
2012-10-14	85.1848751591546	"SI"
2012-10-15	81.6176392501794	"SI"
2012-10-16	79.3898471418932	"SI"
2012-10-17	80.3506569171297	"SI"
2012-10-18	80.2594874933444	"SI"
2012-10-19	75.4336618149342	"SI"
